470.6666667	648.6666667	1.38	17.84
512	719	1.4	15.78
514	725	1.41	16.69
509.5	707	1.39	16.55
509	712.5	1.4	17.125
490	688	1.4	15
482	674	1.4	15
503.5	707.5	1.405	15.015
496	702.5	1.415	16.54
472	659	1.4	18
486	677	1.39	14.75
490	684.5	1.4	17.025
494.5	682	1.38	18.01
470.5	639.5	1.36	18.54
470	639	1.36	18.325
479	655.5	1.37	17.4
483	656.5	1.355	18.59
477.3333333	659.6666667	1.383333333	18.92333333
476	657.3333333	1.383333333	18.26666667
500	681.5	1.365	17.55
505	690.5	1.37	16.7
520	704	1.355	15.735
522	706.5	1.35	16.37
512	690	1.35	18.5
509	689	1.355	17.68
488	664	1.36	18.7
500	678	1.35	18.36
472.5	648	1.37	16.36666667
467.1666667	641.6666667	1.373333333	16.06333333
484	667	1.38	19.35
480	659	1.37	18.69
519	722	1.39	16.75
537	731	1.36	16.31
524	703	1.34	17.64
522	710	1.36	15.62
518.4	723	1.394	15.684
501	698.6666667	1.393333333	15.81333333
532	699	1.31	15.83
515	701	1.36	16.79
580	816	1.41	13.33
573	803	1.4	13.88
488	693	1.42	18.6
478	668	1.4	18.83
525.5	728.5	1.385	15.315
542.3333333	754.6666667	1.393333333	16.24666667
482	673	1.39	18.34
500	697	1.39	17.44
497	694	1.4	16.66
501	689	1.38	16.28
529	749	1.42	14.2
520	733	1.41	15.61
533.25	750.75	1.405	14.085
537.5	754.75	1.4025	15.895
537	741.2	1.382	15.84
531.6	731.4	1.374	15.346
530.5	730.5	1.375	15.275
531	733	1.38	14.25
532	741.5	1.395	15.17
533.25	743.25	1.395	14.025
521	740	1.425	15.05
517.75	750.5	1.4525	15.1025
515	702	1.36	14.57
508	687	1.35	15.03
479	662	1.38	15.58
487	664	1.36	15.58
468	646	1.38	17.08333333
464.3333333	641.6666667	1.383333333	17.46666667
508	701	1.38	14.28
503	697	1.39	15.67
468	652	1.39	14.92
493	679	1.38	17.39
494	678	1.37	15.36
474	659	1.39	16.98
539	753	1.396666667	14.66
530.6666667	738	1.386666667	15.47666667
476	736	1.55	16.61
476	658	1.38	16.38
465	635.5	1.37	16.775
462	639	1.385	16.33
484	682	1.405	16.31
494	696.3333333	1.41	17.08333333
512.5	703.5	1.375	15.9
519	711	1.37	16.025
504.5	688	1.365	17.05
510.5	694.5	1.365	17.59
487.8	664.6	1.364	16.314
495.6	666.8	1.346	17.026
502.5	685	1.365	17.895
504	693	1.375	16.665
503	681	1.355	16.82
494	671.5	1.36	17.4
490.5	688.5	1.405	16.71
494.5	687	1.39	15.22
486	670	1.38	18.335
493	678.5	1.375	18.63
490	672.5	1.375	16.415
486.5	666.5	1.37	14.89
479	662	1.38	18.27
487	668	1.375	18.11
500.5	700	1.4	16.23
509	713	1.4	14.695
502	695	1.385	17.09
504.5	691.5	1.37	16.51
501.5	699.5	1.395	16.995
515	714.5	1.385	15.365
503	683	1.355	15.14
503	695.5	1.38	16.52
509	702.5	1.385	16.655
507.5	707	1.39	14.405
533	732.6666667	1.375	15.025
532.5	730	1.37	15.40666667
527.5	735	1.395	15.235
525.5	736.5	1.4	14.88
532.5	722	1.355	15.685
532.5	714.5	1.34	14.965
527	729.5	1.385	15.7
520	734.5	1.41	14.125
517.5	703.5	1.36	15.845
519	700	1.35	15.38
489	670.5	1.375	17.205
489.5	680	1.39	15.67
490.5	682	1.395	16.73
492.5	670	1.36	17.115
473.6	657.2	1.388	16.54
472	656	1.39	16.418
475	662	1.395	17.505
475	658.5	1.385	17.65
498	673.5	1.35	17.04
493.5	673.5	1.365	16.645
508	729.5	1.435	14.235
511.5	729	1.425	16.12
483.5	657.5	1.36	17.56
491	670	1.36	16.795
504	715.5	1.42	14.96
523	723	1.38	15.415
510.5	708	1.385	15
487.5	686.5	1.405	15.515
505.8	703.2	1.39	14.154
511.4	683	1.334	15.11
509.5	699.5	1.37	14.86
508.5	704.5	1.385	15.35
517.3333333	699.6666667	1.356666667	14.94333333
507.3333333	682.6666667	1.346666667	15.1
514.5	692	1.35	15.52
517	700	1.355	16.915
495	673.5	1.36	16.985
499	678	1.36	15.585
491	679	1.385	16.825
479	667	1.395	16.5
492	689.5	1.4	16.565
502	698.5	1.395	16.695
482.5	659	1.365	16.385
478.5	656	1.37	17.925
507.5	690	1.36	17.405
490	674	1.375	17.295
521.5	711	1.36	18.185
518	716.5	1.385	18.22
521.5	710	1.365	17.01
519.5	722.5	1.39	15.76
510	704.5	1.38	16.79
498.5	694	1.39	15.69
507	701	1.385	17.87
506	695	1.375	19.1
514.5	707	1.375	16.1
505	703.5	1.395	16.98
517	707	1.37	17.185
516	710.5	1.38	16.59
530.5	733	1.38	16.355
514	735.5	1.43	14.99
539	740.5	1.37	15.33
540	750.5	1.39	15.58
488.5	661.5	1.355	15.785
505	674.5	1.335	15.46
502.5	693	1.375	17.155
509.5	701	1.375	16.735
463	636	1.373333333	19.07666667
466	641.3333333	1.376666667	18.6
483.6666667	656	1.356666667	17.68666667
488	662.3333333	1.356666667	17.45333333
488.5	661.5	1.355	16.315
497	663.5	1.335	16.895
482.5	661.5	1.37	16.055
482	660	1.37	16.685
505	685	1.36	17.81
506	688.5	1.365	15.81
497	686	1.38	17.445
509	695.5	1.365	16.545
484.5	660.5	1.365	17.305
485	660	1.36	16.685
485.5	661.5	1.36	17.855
485	667.5	1.375	18.165
486	670	1.375	18.325
483.5	664	1.37	18.4
484.5	669.5	1.38	16.775
488.5	665.5	1.365	16.995
477	693.5	1.455	16.025
488.5	692	1.415	16.64
486.1666667	684.5	1.408333333	14.58166667
484.75	682.25	1.4075	15.9
508	693.5	1.365	16.38
501	687	1.375	16.77
532	722.5	1.355	15.215
532.5	716	1.345	15.575
499.4	722.2	1.444	14.09
502.6	719.6	1.432	15.964
501.3333333	718	1.433333333	14.42333333
505.6666667	713.6666667	1.41	15.47
496.5	674	1.355	16.175
504	678	1.345	16.17
505	710.5	1.405	14.815
494.5	684	1.38	15.315
504	697	1.38	17.975
503.5	688	1.365	18.045
504.5	719.75	1.43	14.9075
506	716.25	1.415	13.8975
519	735.5	1.415	15.12
514.5	723	1.405	15.125
518	727.6666667	1.406666667	13.72
514.3333333	719.6666667	1.396666667	14.19
517	727.5	1.41	17.76
510	718	1.41	16.42
515	710	1.38	15.34
515	698.5	1.36	15.905
515.5	703.5	1.36	15.395
515	713	1.385	15.545
509.5	695	1.365	16.58
503	690.5	1.375	16.13
499.5	688	1.375	16.725
498	681	1.365	17.245
505.5	696.5	1.38	16.585
508.5	697.5	1.375	15.785
499	685.5	1.375	16.775
500.5	673.5	1.345	15.985
514	706.5	1.375	16.4
528	719.5	1.365	15.74
511.5	704	1.38	16.355
508.5	696.5	1.37	15.33
500	680.5	1.36	16.625
497.5	676.5	1.36	18.05
502.5	679.5	1.35	17.49
505	680.5	1.345	17
507	701.5	1.385	14.79
504	697	1.385	16.345
507	688	1.36	17.835
503	691.5	1.38	16.1
513	704	1.375	15.855
504	707	1.4	16.17
503.5	705	1.4	17.96
493.5	691	1.4	17.395
502.5	698.5	1.395	15.765
505.5	699	1.38	16.04
488	668.5	1.37	17.955
486.5	675	1.385	17.945
549.8	774.2	1.408	14.528
550	769	1.398	14.402
521	723	1.39	15.905
520.5	721.5	1.385	15.825
516	719	1.395	15.47
525	728	1.39	14.335
475.5	663	1.395	18.02
470	652.5	1.39	17.93
486	677.5	1.395	17.64
477	663	1.39	17.64
499	698	1.4	16.72
487	693	1.42	17.2
496.5	679.5	1.37	16.805
494.5	680	1.37	16.82
492.5	680.5	1.385	16.35
496	683.5	1.38	17.425
490	669	1.36	17.225
493	670	1.36	16.925
469.5	649.5	1.385	16.845
458	638.5	1.395	18.655
494.5	673.5	1.365	16.8
496.5	677.5	1.36	18.265
498	686	1.38	16.875
502	685.5	1.365	17.225
492.5	698	1.415	16.85
501	695	1.385	16.84
480	670.5	1.395	17.375
494	681.5	1.38	17.125
492.4	684	1.388	15.782
491.3333333	682	1.386666667	15.95
515.5	713	1.385	17.195
518.5	717	1.385	16.235
468.5	658	1.405	16.89
469	656.5	1.4	16.685
565.4	772.6	1.368	15.168
555.8	766.6	1.378	14.576
568.25	783.25	1.38	13.575
563.5	778	1.3825	13.1675
543.25	767.5	1.4225	15.7375
560.5	771.25	1.3775	14.0025
542.8	744	1.374	15.892
537.4	740.6	1.38	15.038
564.3333333	776.6666667	1.376666667	14.34666667
572.3333333	782.3333333	1.37	14.42
573.4	801.8	1.4	14.066
558.6	787	1.408	12.732
549.5	771.5	1.4	16.0725
544.75	763.5	1.4	15.8975
540	763.5	1.42	14.8575
544.5	773.25	1.42	15.0275
549.3333333	771.6666667	1.403333333	15.12
549.6666667	760.3333333	1.383333333	15.33
547.25	758	1.385	14.4825
534	749.25	1.405	14.5225
546.25	761	1.395	14.6175
540.5	751.25	1.39	15.3025
535.3333333	744	1.39	15.52333333
526	734.3333333	1.396666667	16.10666667
532.5	746.5	1.4025	16.96
538	749.5	1.395	16.305
518.6	710.8	1.37	16.336
508	702.4	1.382	16.29
523	703.5	1.345	16.36
507.5	683	1.35	15.67
502.5	683	1.36	16.635
515	701	1.36	17.405
576	820.3333333	1.423333333	13.96666667
571.6666667	808.3333333	1.413333333	12.75333333
553.75	774.25	1.3975	14.22
553.75	778.5	1.4025	14.075
638.6666667	912	1.43	11.6
647	913.6666667	1.41	10.57
518	692.5	1.34	16.085
515.5	696	1.35	16.19
503.5	692.5	1.375	16.57
499	687	1.375	17.455
510	696.5	1.365	15.2825
510	700.5	1.3725	15.53
520.25	703	1.35	16.1225
509	690	1.355	16.0225
510.75	715.75	1.4	15.8275
510	717.25	1.405	16.4775
534	733.5	1.375	16.945
535	735	1.375	14.975
513.5	703.5	1.37	16.98
519.5	702.5	1.355	17.675
521	708	1.36	16.875
514	697	1.356666667	16.41333333
533.5	727.5	1.365	16.555
515.5	712	1.38	16.5
500	685.5	1.37	16.635
510.5	695	1.36	16.235
503.5	696	1.385	16.42
505	689	1.365	17.26
490.5	683	1.395	17.415
508	692	1.365	16.495
503.5	691.5	1.375	17.47
488.5	676	1.38	18.02
