129	0.345	0.217	0.226	0.632	0.029	0.003	0.057	0.011	0.04	0.14	0.026	0.004	1045.526316	944.3157895	430.28	10.992	44.168
129	0.33	0.212	0.222	0.61	0.028	0.002	0.056	0.008	0.033	0.134	0.024	0.003	1011.984375	921.09375	436.7718121	14.77181208	52.57718121
129	0.33	0.212	0.222	0.61	0.028	0.002	0.056	0.008	0.033	0.134	0.024	0.003	1011.984375	921.09375	436.7718121	11.22818792	44.42281879
129	0.356	0.157	0.286	0.555	0.01	0.004	0.061	0.009	0.039	0.142	0.022	0.003	998.8571429	914.7142857	440.3414634	7.670731707	48.40243902
129	0.356	0.157	0.286	0.555	0.01	0.004	0.061	0.009	0.039	0.142	0.022	0.003	998.8571429	914.7142857	440.3414634	7.841463415	42.08536585
129	0.356	0.157	0.286	0.555	0.01	0.004	0.061	0.009	0.039	0.142	0.022	0.003	1010.222222	919.4814815	415.6896552	7.965517241	49
129	0.356	0.157	0.286	0.555	0.01	0.004	0.061	0.009	0.039	0.142	0.022	0.003	1010.222222	919.4814815	415.6896552	7.844827586	42.18965517
129	0.362	0.188	0.297	0.55	0.011	0.003	0.059	0.01	0.038	0.125	0.017	0.003	1029.15873	928.3333333	410.4765625	7.515625	48.2890625
129	0.362	0.188	0.297	0.55	0.011	0.003	0.059	0.01	0.038	0.125	0.017	0.003	1029.15873	928.3333333	410.4765625	7.7578125	42.0625
129	0.36	0.149	0.317	0.537	0.009	0.003	0.069	0.009	0.033	0.147	0.023	0.003	1034.063492	927.5555556	417.962406	5.308270677	40.88721805
129	0.36	0.149	0.317	0.537	0.009	0.003	0.069	0.009	0.033	0.147	0.023	0.003	1034.063492	927.5555556	417.962406	6.661654135	38.21052632
50	0.358	0.138	0.276	0.527	0.01	0.003	0.085	0.005	0.026	0.157	0.016	0.003	1036.357143	917.7142857	401.4302326	4.720930233	34.31395349
129	0.388	0.121	0.238	0.511	0.01	0.003	0.074	0.005	0.033	0.158	0.013	0.003	1050.214286	936.9285714	503.3125	5.03125	40.375
129	0.388	0.121	0.238	0.511	0.01	0.003	0.074	0.005	0.033	0.158	0.013	0.003	1050.214286	936.9285714	503.3125	6.75	38.15625
129	0.377	0.137	0.303	0.505	0.012	0.003	0.086	0.008	0.036	0.133	0.026	0.003	1018.177419	923.3225806	388.5271318	7.519379845	48.42635659
129	0.377	0.137	0.303	0.505	0.012	0.003	0.086	0.008	0.036	0.133	0.026	0.003	1018.177419	923.3225806	388.5271318	7.713178295	42.2248062
129	0.386	0.179	0.329	0.51	0.017	0.003	0.096	0.006	0.032	0.145	0.021	0.003	1006.492308	911.4153846	434.1103448	14.68965517	52.3862069
129	0.386	0.179	0.329	0.51	0.017	0.003	0.096	0.006	0.032	0.145	0.021	0.003	1006.492308	911.4153846	434.1103448	11	44.29655172
129	0.368	0.189	0.286	0.618	0.014	0.003	0.119	0.006	0.031	0.151	0.02	0.003	984.8958333	882.9375	425.0686275	14.68627451	52.33333333
129	0.368	0.189	0.286	0.618	0.014	0.003	0.119	0.006	0.031	0.151	0.02	0.003	984.8958333	882.9375	425.0686275	11.00980392	44.23529412
129	0.369	0.146	0.363	0.509	0.009	0.003	0.077	0.007	0.031	0.116	0.024	0.003	1035.961538	937.1538462	405.3272727	7.945454545	49
129	0.369	0.146	0.363	0.509	0.009	0.003	0.077	0.007	0.031	0.116	0.024	0.003	1035.961538	937.1538462	405.3272727	7.763636364	42.25454545
129	0.369	0.146	0.363	0.509	0.009	0.003	0.077	0.007	0.031	0.116	0.024	0.003	1023.142857	917.1428571	446.1071429	8.25	50.28571429
129	0.369	0.146	0.363	0.509	0.009	0.003	0.077	0.007	0.031	0.116	0.024	0.003	1023.142857	917.1428571	446.1071429	7.964285714	42
129	0.379	0.105	0.296	0.53	0.008	0.004	0.066	0.005	0.032	0.147	0.019	0.003	1015.341463	921.0487805	381.8554217	7.530120482	48.93975904
129	0.379	0.105	0.296	0.53	0.008	0.004	0.066	0.005	0.032	0.147	0.019	0.003	1015.341463	921.0487805	381.8554217	7.590361446	42.30120482
129	0.379	0.105	0.296	0.53	0.008	0.004	0.066	0.005	0.032	0.147	0.019	0.003	998.16	900.92	396.3636364	14.69090909	52.49090909
129	0.379	0.105	0.296	0.53	0.008	0.004	0.066	0.005	0.032	0.147	0.019	0.003	998.16	900.92	396.3636364	10.96363636	44.25454545
129	0.395	0.105	0.252	0.497	0.01	0.003	0.061	0.004	0.032	0.113	0.015	0.003	1032.555556	930.4166667	399.109589	7.95890411	48.94520548
129	0.395	0.105	0.252	0.497	0.01	0.003	0.061	0.004	0.032	0.113	0.015	0.003	1032.555556	930.4166667	399.109589	7.753424658	42.24657534
129	0.395	0.105	0.252	0.497	0.01	0.003	0.061	0.004	0.032	0.113	0.015	0.003	1021.153846	932.5	394.3684211	8.280701754	50.9122807
129	0.395	0.105	0.252	0.497	0.01	0.003	0.061	0.004	0.032	0.113	0.015	0.003	1021.153846	932.5	394.3684211	7.649122807	41.89473684
129	0.376	0.117	0.273	0.566	0.01	0.003	0.057	0.005	0.029	0.144	0.015	0.003	1041.28125	937.234375	422.3517241	7.951724138	48.82758621
129	0.376	0.117	0.273	0.566	0.01	0.003	0.057	0.005	0.029	0.144	0.015	0.003	1041.28125	937.234375	422.3517241	7.696551724	42.20689655
129	0.382	0.108	0.256	0.525	0.007	0.002	0.073	0.004	0.021	0.107	0.015	0.003	1038.5	936.1212121	414.5036496	7.832116788	49.17518248
129	0.382	0.108	0.256	0.525	0.007	0.002	0.073	0.004	0.021	0.107	0.015	0.003	1038.5	936.1212121	414.5036496	7.664233577	42.32846715
129	0.367	0.114	0.273	0.516	0.008	0.001	0.078	0.004	0.032	0.119	0.016	0.002	1040.606061	936.3181818	425.244898	7.870748299	49.14965986
129	0.367	0.114	0.273	0.516	0.008	0.001	0.078	0.004	0.032	0.119	0.016	0.002	1040.606061	936.3181818	425.244898	7.714285714	42.33333333
129	0.383	0.148	0.259	0.564	0.009	0.003	0.084	0.006	0.026	0.15	0.019	0.003	1037.333333	935.3939394	436.3611111	7.833333333	49.16666667
129	0.383	0.148	0.259	0.564	0.009	0.003	0.084	0.006	0.026	0.15	0.019	0.003	1037.333333	935.3939394	436.3611111	7.763888889	42.125
129	0.364	0.135	0.268	0.536	0.01	0.003	0.093	0.005	0.034	0.157	0.02	0.003	1040.117647	935.2058824	398.2402597	8.701298701	50.87012987
129	0.364	0.135	0.268	0.536	0.01	0.003	0.093	0.005	0.034	0.157	0.02	0.003	1040.117647	935.2058824	398.2402597	7.837662338	42.07792208
129	0.372	0.177	0.277	0.596	0.01	0.003	0.094	0.007	0.04	0.197	0.017	0.003	1021.756098	934.3170732	410.2234043	8.531914894	50.9787234
129	0.372	0.177	0.277	0.596	0.01	0.003	0.094	0.007	0.04	0.197	0.017	0.003	1021.756098	934.3170732	410.2234043	7.70212766	42.14893617
129	0.372	0.177	0.277	0.596	0.01	0.003	0.094	0.007	0.04	0.197	0.017	0.003	1001.844444	918.2888889	411.6857143	7.952380952	50.47619048
129	0.372	0.177	0.277	0.596	0.01	0.003	0.094	0.007	0.04	0.197	0.017	0.003	1001.844444	918.2888889	411.6857143	7.704761905	41.43809524
129	0.384	0.158	0.267	0.576	0.009	0.002	0.071	0.005	0.035	0.134	0.016	0.002	1028.965517	936.1724138	418.4084507	8.281690141	49.97183099
129	0.384	0.158	0.267	0.576	0.009	0.002	0.071	0.005	0.035	0.134	0.016	0.002	1028.965517	936.1724138	418.4084507	7.676056338	41.4084507
129	0.384	0.158	0.267	0.576	0.009	0.002	0.071	0.005	0.035	0.134	0.016	0.002	998.2926829	905	417.0804598	14.68965517	52.24137931
129	0.384	0.158	0.267	0.576	0.009	0.002	0.071	0.005	0.035	0.134	0.016	0.002	998.2926829	905	417.0804598	11.06896552	44.02298851
129	0.392	0.147	0.296	0.547	0.008	0.003	0.067	0.006	0.03	0.153	0.02	0.003	998.9508197	902	426.7238806	14.70895522	52.1119403
129	0.392	0.147	0.296	0.547	0.008	0.003	0.067	0.006	0.03	0.153	0.02	0.003	998.9508197	902	426.7238806	11.05970149	44.12686567
129	0.389	0.148	0.296	0.549	0.008	0.003	0.067	0.006	0.029	0.153	0.02	0.003	1038.35	939.3166667	409.443662	8.176056338	49.84507042
129	0.389	0.148	0.296	0.549	0.008	0.003	0.067	0.006	0.029	0.153	0.02	0.003	1038.35	939.3166667	409.443662	7.683098592	41.43661972
129	0.402	0.108	0.258	0.534	0.008	0.002	0.076	0.004	0.022	0.113	0.017	0.002	1003.04918	904.9180328	420.6397059	14.71323529	52.13235294
129	0.402	0.108	0.258	0.534	0.008	0.002	0.076	0.004	0.022	0.113	0.017	0.002	1003.04918	904.9180328	420.6397059	11.04411765	43.95588235
129	0.389	0.146	0.313	0.539	0.009	0.004	0.073	0.006	0.035	0.162	0.019	0.003	1000.169492	907.8474576	438.1323529	14.65441176	51.83823529
129	0.389	0.146	0.313	0.539	0.009	0.004	0.073	0.006	0.035	0.162	0.019	0.003	1000.169492	907.8474576	438.1323529	10.94117647	43.75735294
129	0.375	0.144	0.309	0.531	0.008	0.002	0.073	0.005	0.032	0.158	0.019	0.002	1000.33871	910.8548387	421.2260274	14.66438356	51.66438356
129	0.375	0.144	0.309	0.531	0.008	0.002	0.073	0.005	0.032	0.158	0.019	0.002	1000.33871	910.8548387	421.2260274	11.04109589	43.56164384
129	0.379	0.096	0.191	0.514	0.008	0.003	0.05	0.005	0.034	0.134	0.013	0.002	1001.125	919.1964286	424.5343511	14.61068702	51.58015267
129	0.379	0.096	0.191	0.514	0.008	0.003	0.05	0.005	0.034	0.134	0.013	0.002	1001.125	919.1964286	424.5343511	11.03816794	43.48854962
129	0.396	0.112	0.192	0.549	0.008	0.003	0.065	0.003	0.028	0.197	0.013	0.003	1025.983607	934.7868852	425.3857143	14.57142857	51.52857143
129	0.396	0.112	0.192	0.549	0.008	0.003	0.065	0.003	0.028	0.197	0.013	0.003	1025.983607	934.7868852	425.3857143	10.94285714	43.56428571
129	0.391	0.142	0.308	0.522	0.008	0.002	0.071	0.006	0.037	0.157	0.018	0.002	1021.612903	929.3870968	415.9007092	13.38297872	51.28368794
129	0.391	0.142	0.308	0.522	0.008	0.002	0.071	0.006	0.037	0.157	0.018	0.002	1021.612903	929.3870968	415.9007092	10.39007092	43.46808511
71	0.377	0.116	0.315	0.566	0.009	0.003	0.072	0.005	0.027	0.168	0.018	0.002	1012.096774	904.3548387	391.816092	5.724137931	36.91954023
71	0.377	0.116	0.315	0.566	0.009	0.003	0.072	0.005	0.027	0.168	0.018	0.002	1012.096774	904.3548387	391.816092	5.712643678	35.40229885
71	0.386	0.122	0.281	0.57	0.009	0.005	0.07	0.007	0.027	0.172	0.019	0.004	995	902.5820896	394.9351351	7.405405405	40.12432432
71	0.386	0.122	0.281	0.57	0.009	0.005	0.07	0.007	0.027	0.172	0.019	0.004	995	902.5820896	394.9351351	6.724324324	40.01081081
71	0.389	0.174	0.268	0.541	0.011	0.002	0.067	0.007	0.036	0.137	0.018	0.002	1033.954545	923.2272727	405.2393617	5.707446809	36.87234043
71	0.389	0.174	0.268	0.541	0.011	0.002	0.067	0.007	0.036	0.137	0.018	0.002	1033.954545	923.2272727	405.2393617	5.686170213	35.39893617
71	0.474	0.231	0.314	0.595	0.011	0.002	0.068	0.009	0.032	0.149	0.021	0.002	1039.208333	924.6875	389.9393939	5.704545455	36.93181818
71	0.474	0.231	0.314	0.595	0.011	0.002	0.068	0.009	0.032	0.149	0.021	0.002	1039.208333	924.6875	389.9393939	5.696969697	35.45454545
71	0.392	0.171	0.308	0.502	0.009	0.002	0.061	0.008	0.037	0.106	0.02	0.002	1047.746032	929.7936508	414.4124294	5.677966102	36.96045198
71	0.392	0.171	0.308	0.502	0.009	0.002	0.061	0.008	0.037	0.106	0.02	0.002	1047.746032	929.7936508	414.4124294	5.621468927	35.5480226
71	0.365	0.116	0.268	0.535	0.008	0.001	0.069	0.006	0.024	0.16	0.018	0.002	1053.606061	928.1212121	387.5824176	5.681318681	37.14285714
71	0.365	0.116	0.268	0.535	0.008	0.001	0.069	0.006	0.024	0.16	0.018	0.002	1053.606061	928.1212121	387.5824176	5.648351648	35.98901099
71	0.358	0.144	0.343	0.547	0.01	0.005	0.08	0.007	0.043	0.175	0.021	0.003	1030.621212	927.8787879	415.4662921	5.674157303	36.70786517
71	0.358	0.144	0.343	0.547	0.01	0.005	0.08	0.007	0.043	0.175	0.021	0.003	1030.621212	927.8787879	415.4662921	5.679775281	36.38764045
71	0.36	0.18	0.335	0.55	0.009	0.001	0.08	0.006	0.04	0.168	0.02	0.002	1049.6875	939	406.4508671	5.682080925	36.57225434
71	0.36	0.18	0.335	0.55	0.009	0.001	0.08	0.006	0.04	0.168	0.02	0.002	1049.6875	939	406.4508671	5.693641618	36.39884393
71	0.375	0.171	0.319	0.562	0.009	0.002	0.077	0.006	0.041	0.168	0.02	0.002	1019.208333	918.25	406.6863636	7.290909091	40.01818182
71	0.375	0.171	0.319	0.562	0.009	0.002	0.077	0.006	0.041	0.168	0.02	0.002	1019.208333	918.25	406.6863636	6.645454545	39.67727273
71	0.375	0.19	0.339	0.522	0.013	0.003	0.084	0.008	0.035	0.159	0.02	0.003	1037.952381	921.4920635	405.3314286	7.434285714	40.17142857
71	0.375	0.19	0.339	0.522	0.013	0.003	0.084	0.008	0.035	0.159	0.02	0.003	1037.952381	921.4920635	405.3314286	6.742857143	40.04
71	0.385	0.119	0.337	0.528	0.01	0.003	0.067	0.005	0.035	0.119	0.02	0.003	1042.111111	921.3333333	399.9668246	7.417061611	40.14691943
71	0.385	0.119	0.337	0.528	0.01	0.003	0.067	0.005	0.035	0.119	0.02	0.003	1042.111111	921.3333333	399.9668246	6.706161137	40.05687204
71	0.359	0.163	0.328	0.498	0.011	0.003	0.066	0.009	0.05	0.117	0.022	0.002	1037.188406	924.4492754	405.9947917	5.671875	36.66145833
71	0.359	0.163	0.328	0.498	0.011	0.003	0.066	0.009	0.05	0.117	0.022	0.002	1037.188406	924.4492754	405.9947917	5.692708333	36.390625
71	0.36	0.19	0.34	0.58	0.01	0.004	0.08	0.009	0.046	0.13	0.02	0.003	1004.117647	913.2058824	413.8351648	5.681318681	36.61538462
71	0.36	0.19	0.34	0.58	0.01	0.004	0.08	0.009	0.046	0.13	0.02	0.003	1004.117647	913.2058824	413.8351648	5.681318681	36.38461538
199	0.377	0.173	0.387	0.504	0.01	0.002	0.084	0.009	0.04	0.13	0.024	0.002	999.8676471	918.6617647	360.630303	8	42
199	0.377	0.173	0.387	0.504	0.01	0.002	0.084	0.009	0.04	0.13	0.024	0.002	999.8676471	918.6617647	360.630303	8	41
199	0.389	0.147	0.329	0.498	0.009	0.002	0.071	0.007	0.035	0.124	0.022	0.002	1049.114286	939.3	360.5882353	8	41.97647059
199	0.389	0.147	0.329	0.498	0.009	0.002	0.071	0.007	0.035	0.124	0.022	0.002	1049.114286	939.3	360.5882353	8	41
199	0.397	0.135	0.346	0.503	0.009	0.002	0.07	0.008	0.031	0.119	0.021	0.002	1025.397059	934.4264706	376.3825137	8	41.8852459
199	0.397	0.135	0.346	0.503	0.009	0.002	0.07	0.008	0.031	0.119	0.021	0.002	1025.397059	934.4264706	376.3825137	8	41
71	0.397	0.135	0.346	0.503	0.009	0.002	0.07	0.008	0.031	0.119	0.021	0.002	1005.015873	907.047619	385.4790419	5.706586826	36.77245509
71	0.397	0.135	0.346	0.503	0.009	0.002	0.07	0.008	0.031	0.119	0.021	0.002	1005.015873	907.047619	385.4790419	5.706586826	36.49700599
199	0.357	0.271	0.35	0.537	0.009	0.002	0.066	0.009	0.034	0.127	0.02	0.002	1027.878788	936.7878788	375.6045198	8	41.93220339
71	0.388	0.159	0.334	0.505	0.009	0.002	0.073	0.007	0.021	0.146	0.021	0.002	1067.985507	944.3333333	397.3529412	7.710784314	37.97058824
71	0.388	0.159	0.334	0.505	0.009	0.002	0.073	0.007	0.021	0.146	0.021	0.002	1067.985507	944.3333333	397.3529412	4.764705882	34.06372549
129	0.383	0.093	0.297	0.548	0.01	0.004	0.071	0.006	0.042	0.169	0.022	0.003	1035.517857	937.0357143	442.976378	14.76377953	51.8503937
129	0.383	0.093	0.297	0.548	0.01	0.004	0.071	0.006	0.042	0.169	0.022	0.003	1035.517857	937.0357143	442.976378	11.24409449	44.09448819
129	0.369	0.126	0.258	0.505	0.011	0.003	0.081	0.006	0.035	0.136	0.018	0.002	1051.229508	948.9508197	434.822695	14.71631206	50.78723404
129	0.369	0.126	0.258	0.505	0.011	0.003	0.081	0.006	0.035	0.136	0.018	0.002	1051.229508	948.9508197	434.822695	11.04964539	43.72340426
129	0.366	0.126	0.259	0.505	0.011	0.002	0.081	0.006	0.032	0.134	0.018	0.002	742.6666667	654.6666667	443	8.333333333	44.83333333
129	0.366	0.126	0.259	0.505	0.011	0.002	0.081	0.006	0.032	0.134	0.018	0.002	742.6666667	654.6666667	443	6	44.66666667
199	0.377	0.109	0.229	0.491	0.009	0.003	0.072	0.005	0.038	0.123	0.016	0.003	1025.346667	938.08	369.5169082	8	41.95652174
199	0.377	0.109	0.229	0.491	0.009	0.003	0.072	0.005	0.038	0.123	0.016	0.003	1025.346667	938.08	369.5169082	8	41
71	0.357	0.114	0.287	0.566	0.01	0.003	0.084	0.005	0.043	0.14	0.019	0.003	1069.7	959.9714286	395.0638298	7.734042553	38.68617021
71	0.357	0.114	0.287	0.566	0.01	0.003	0.084	0.005	0.043	0.14	0.019	0.003	1069.7	959.9714286	395.0638298	5.489361702	34.68617021
71	0.362	0.11	0.262	0.557	0.011	0.003	0.072	0.005	0.04	0.108	0.016	0.003	1037.148649	932.0675676	397.9575472	7.646226415	38.80660377
71	0.362	0.11	0.262	0.557	0.011	0.003	0.072	0.005	0.04	0.108	0.016	0.003	1037.148649	932.0675676	397.9575472	5.287735849	34.67924528
71	0.385	0.1	0.241	0.518	0.01	0.002	0.066	0.006	0.037	0.2	0.015	0.003	1038.242857	935.7	384.1044776	7.711442786	38.70149254
71	0.385	0.1	0.241	0.518	0.01	0.002	0.066	0.006	0.037	0.2	0.015	0.003	1038.242857	935.7	384.1044776	5.462686567	34.65174129
199	0.4	0.115	0.257	0.495	0.011	0.003	0.065	0.005	0.032	0.169	0.015	0.003	1063.172414	950.9827586	356.5286624	8	41.87261146
199	0.4	0.115	0.257	0.495	0.011	0.003	0.065	0.005	0.032	0.169	0.015	0.003	1063.172414	950.9827586	356.5286624	8	41
199	0.378	0.189	0.313	0.541	0.009	0.002	0.074	0.005	0.037	0.161	0.022	0.002	1080.656716	955.6119403	357.9704142	8	41.89349112
199	0.356	0.22	0.347	0.553	0.011	0.003	0.073	0.008	0.034	0.114	0.024	0.003	1026.666667	934.8333333	430.3038674	6.187845304	37.09944751
199	0.38	0.177	0.312	0.554	0.011	0.003	0.081	0.005	0.04	0.169	0.02	0.003	1058.209677	953.6935484	428.7337278	5.881656805	35.99408284
71	0.379	0.133	0.317	0.462	0.014	0.003	0.084	0.005	0.049	0.099	0.017	0.003	1029.633333	933.05	415.3351648	7.708791209	38.70879121
71	0.379	0.133	0.317	0.462	0.014	0.003	0.084	0.005	0.049	0.099	0.017	0.003	1029.633333	933.05	415.3351648	5.417582418	34.61538462
71	0.374	0.122	0.314	0.46	0.013	0.001	0.08	0.005	0.044	0.105	0.018	0.002	1030.328358	933.9104478	426.1408451	7.694835681	38.73239437
71	0.374	0.122	0.314	0.46	0.013	0.001	0.08	0.005	0.044	0.105	0.018	0.002	1030.328358	933.9104478	426.1408451	5.394366197	34.70422535
71	0.392	0.107	0.329	0.543	0.009	0.002	0.064	0.005	0.042	0.135	0.022	0.002	1049.488372	939.2093023	396.1206897	6.706896552	36.5
71	0.392	0.107	0.329	0.543	0.009	0.002	0.064	0.005	0.042	0.135	0.022	0.002	1049.488372	939.2093023	396.1206897	5.370689655	35.29310345
199	0.392	0.107	0.329	0.543	0.009	0.002	0.064	0.005	0.042	0.135	0.022	0.002	1046.222222	930.0555556	397.372093	6.186046512	35.34883721
199	0.392	0.107	0.329	0.543	0.009	0.002	0.064	0.005	0.042	0.135	0.022	0.002	1046.222222	930.0555556	397.372093	5.209302326	34.48837209
199	0.38	0.127	0.29	0.486	0.01	0.002	0.059	0.005	0.041	0.125	0.018	0.002	1066.72973	953.7297297	421.9669811	6	35
199	0.38	0.127	0.29	0.486	0.01	0.002	0.059	0.005	0.041	0.125	0.018	0.002	1066.72973	953.7297297	421.9669811	5	33.99528302
199	0.374	0.107	0.318	0.534	0.01	0.002	0.066	0.004	0.041	0.139	0.022	0.003	1071.486111	961.6805556	415.5431472	6	35
199	0.374	0.107	0.318	0.534	0.01	0.002	0.066	0.004	0.041	0.139	0.022	0.003	1071.486111	961.6805556	415.5431472	5.020304569	34.03045685
50	0.337	0.116	0.282	0.68	0.011	0.003	0.072	0.006	0.05	0.15	0.017	0.003	1038.157895	924.3333333	388.0823529	4.735294118	34.37647059
50	0.337	0.116	0.282	0.68	0.011	0.003	0.072	0.006	0.05	0.15	0.017	0.003	1038.157895	924.3333333	388.0823529	4.476470588	33.26470588
50	0.296	0.086	0.229	0.811	0.009	0.002	0.066	0.004	0.035	0.181	0.015	0.004	1046.4	928.75	401.028169	4.746478873	34.45070423
50	0.296	0.086	0.229	0.811	0.009	0.002	0.066	0.004	0.035	0.181	0.015	0.004	1046.4	928.75	401.028169	4.464788732	33.08450704
50	0.282	0.105	0.277	0.821	0.01	0.002	0.068	0.005	0.035	0.153	0.016	0.004	1022.571429	915.4285714	383.9189189	9.837837838	59.72972973
50	0.282	0.105	0.277	0.821	0.01	0.002	0.068	0.005	0.035	0.153	0.016	0.004	1022.571429	915.4285714	383.9189189	10	49.40540541
50	0.288	0.157	0.267	0.932	0.011	0.003	0.065	0.008	0.031	0.175	0.032	0.004	1046.090909	939.1060606	414.8146552	4.745689655	34.35775862
50	0.288	0.157	0.267	0.932	0.011	0.003	0.065	0.008	0.031	0.175	0.032	0.004	1046.090909	939.1060606	414.8146552	4.224137931	33.02155172
50	0.264	0.151	0.276	0.977	0.013	0.003	0.07	0.006	0.032	0.192	0.028	0.004	1043.763889	932.7361111	403.9182879	4.762645914	34.3229572
50	0.264	0.151	0.276	0.977	0.013	0.003	0.07	0.006	0.032	0.192	0.028	0.004	1043.763889	932.7361111	403.9182879	4.140077821	33.04280156
50	0.283	0.124	0.226	0.924	0.011	0.003	0.066	0.005	0.032	0.195	0.023	0.004	1029.969231	923.4769231	394.6256983	4.653631285	34.39664804
50	0.283	0.124	0.226	0.924	0.011	0.003	0.066	0.005	0.032	0.195	0.023	0.004	1029.969231	923.4769231	394.6256983	4.044692737	33.03910615
113	0.284	0.143	0.29	1.007	0.012	0.002	0.079	0.007	0.032	0.195	0.017	0.004	1032.647059	925.9558824	404.7295597	8.698113208	39.76100629
113	0.284	0.143	0.29	1.007	0.012	0.002	0.079	0.007	0.032	0.195	0.017	0.004	1032.647059	925.9558824	404.7295597	8.452830189	39.6918239
71	0.281	0.157	0.269	0.981	0.011	0.001	0.076	0.008	0.033	0.19	0.017	0.004	1024.216216	909.3243243	394.7487923	7.38647343	40.17874396
