   1.0400000e+03   5.5216923e+02   4.8086154e+02   2.8512308e+02   2.7204231e+02   2.2017692e+02   2.2719615e+02   1.5115769e+02   2.0454615e+02   1.3774615e+02   1.2433846e+02   1.1329231e+02   1.0052308e+02   1.1623846e+02   9.6776923e+01   1.0537308e+02   7.9000000e+01   7.7569231e+01   8.2284615e+01   7.2134615e+01   6.8430769e+01   6.0026923e+01   5.6996154e+01   5.1603846e+01   5.9465385e+01
   1.0400000e+03   5.4778462e+02   3.5585385e+02   2.8192308e+02   2.5525385e+02   1.8085000e+02   2.1060769e+02   1.5986923e+02   1.3316923e+02   2.0205385e+02   1.2748077e+02   1.2154231e+02   1.0213462e+02   9.0192308e+01   7.7146154e+01   8.0157692e+01   7.6515385e+01   6.8792308e+01   7.9500000e+01   6.9126923e+01   6.9303846e+01   5.9719231e+01   6.0138462e+01   5.6500000e+01   5.9603846e+01
   1.0400000e+03   5.3830769e+02   4.5728462e+02   3.0397692e+02   2.6021538e+02   1.9742308e+02   1.5854615e+02   1.4347308e+02   1.3321923e+02   1.2434615e+02   1.1993846e+02   1.1631154e+02   1.0031538e+02   1.1111154e+02   8.3953846e+01   8.1300000e+01   7.9465385e+01   7.0430769e+01   6.2800000e+01   6.2626923e+01   6.4619231e+01   6.6484615e+01   5.7180769e+01   5.5934615e+01   5.2650000e+01
   1.0400000e+03   5.4700000e+02   3.5923846e+02   3.0064615e+02   2.8221538e+02   1.8745385e+02   2.4517308e+02   1.5903077e+02   1.4538077e+02   1.4595385e+02   1.1626538e+02   9.3673077e+01   9.4969231e+01   1.0472308e+02   7.9307692e+01   8.2557692e+01   8.6715385e+01   6.9900000e+01   7.4515385e+01   7.5542308e+01   6.9311538e+01   6.1857692e+01   5.6703846e+01   5.7696154e+01   5.0173077e+01
   1.0400000e+03   5.5076923e+02   3.5765769e+02   2.9102692e+02   2.6618077e+02   2.3944615e+02   1.7345000e+02   2.1433462e+02   1.3977308e+02   1.2196154e+02   1.0673462e+02   1.0104231e+02   1.0134231e+02   8.9784615e+01   1.0281538e+02   8.1765385e+01   9.2676923e+01   6.7142308e+01   6.8592308e+01   6.1992308e+01   5.9107692e+01   6.1038462e+01   5.4115385e+01   5.8123077e+01   5.3203846e+01
   1.0400000e+03   5.4930769e+02   3.5078077e+02   2.9176538e+02   2.6097692e+02   1.9897692e+02   1.5580385e+02   2.1181154e+02   1.3240000e+02   1.3984231e+02   1.2261154e+02   1.0130000e+02   1.0413846e+02   9.7576923e+01   7.5061538e+01   8.1496154e+01   6.8507692e+01   6.8223077e+01   7.3419231e+01   5.9092308e+01   6.6965385e+01   5.6038462e+01   5.2788462e+01   5.4403846e+01   5.7203846e+01
   1.0400000e+03   5.5540000e+02   3.5588462e+02   2.9965769e+02   2.4998077e+02   2.4088462e+02   1.9963462e+02   1.6102692e+02   1.4688462e+02   1.4594615e+02   1.6271154e+02   9.7280769e+01   1.0830000e+02   8.6188462e+01   9.4173077e+01   8.4484615e+01   7.7419231e+01   7.1269231e+01   6.8361538e+01   7.0580769e+01   6.6900000e+01   6.1892308e+01   5.4950000e+01   5.3896154e+01   5.4723077e+01
   1.0400000e+03   5.4284615e+02   3.5744231e+02   2.7153846e+02   2.5585000e+02   2.3917692e+02   1.7208077e+02   1.4360769e+02   1.4041923e+02   1.4096923e+02   1.0934615e+02   1.0571154e+02   9.1157692e+01   8.2426923e+01   9.6676923e+01   7.6134615e+01   7.4750000e+01   7.0484615e+01   8.1250000e+01   6.0923077e+01   5.9584615e+01   1.0596538e+02   6.0076923e+01   5.8900000e+01   5.2646154e+01
   1.0400000e+03   5.4455385e+02   3.7469615e+02   2.9899615e+02   2.5844615e+02   1.9532692e+02   1.8165000e+02   1.3564615e+02   1.6630769e+02   1.1807308e+02   1.1885769e+02   1.0965385e+02   1.0246923e+02   1.0530385e+02   9.9569231e+01   9.9623077e+01   7.4388462e+01   7.0730769e+01   6.5361538e+01   6.2865385e+01   6.3753846e+01   6.6069231e+01   5.5915385e+01   5.3084615e+01   6.1338462e+01
   1.0400000e+03   5.4107692e+02   3.5225000e+02   3.2376538e+02   2.7000385e+02   2.1933077e+02   2.0135385e+02   1.6158846e+02   1.3543077e+02   1.6361538e+02   1.1651538e+02   1.1896538e+02   1.1883462e+02   1.2955769e+02   8.7438462e+01   7.4634615e+01   6.8019231e+01   7.8784615e+01   7.2750000e+01   7.6711538e+01   6.4176923e+01   7.0457692e+01   5.7346154e+01   5.1719231e+01   5.5261538e+01
   1.0400000e+03   5.5478462e+02   5.4913462e+02   3.0052308e+02   2.3914615e+02   2.4726923e+02   2.4007308e+02   1.5579615e+02   1.3805769e+02   1.1440769e+02   1.0925000e+02   1.1442692e+02   1.0001538e+02   8.6538462e+01   8.2350000e+01   8.1357692e+01   8.4630769e+01   7.0553846e+01   8.0223077e+01   6.4900000e+01   5.7476923e+01   5.7107692e+01   5.5592308e+01   5.4061538e+01   4.9780769e+01
   1.0400000e+03   5.4930769e+02   3.5921154e+02   2.7973077e+02   2.5864231e+02   1.9586154e+02   1.9100385e+02   1.4492308e+02   1.3367308e+02   1.2615385e+02   1.1472308e+02   1.0323077e+02   9.4369231e+01   8.9557692e+01   7.9046154e+01   8.6765385e+01   8.0523077e+01   7.4819231e+01   7.5730769e+01   8.0519231e+01   6.0430769e+01   6.6830769e+01   5.9734615e+01   5.5830769e+01   5.0288462e+01
   1.0400000e+03   5.5076923e+02   3.5311154e+02   3.1001923e+02   2.2608462e+02   4.1090769e+02   1.7150000e+02   1.9310769e+02   1.3189615e+02   1.1347692e+02   1.2296154e+02   1.0711923e+02   9.8050000e+01   9.2123077e+01   8.6384615e+01   8.7530769e+01   7.9161538e+01   6.5169231e+01   6.3196154e+01   5.9888462e+01   6.2911538e+01   5.5515385e+01   5.5457692e+01   5.3261538e+01   5.5769231e+01
   1.0400000e+03   5.5600000e+02   4.0866923e+02   2.8458462e+02   2.2636538e+02   2.1134615e+02   1.7765385e+02   1.5155769e+02   1.4461923e+02   1.3237692e+02   1.1135000e+02   1.0690769e+02   9.3511538e+01   9.4223077e+01   8.8938462e+01   9.3653846e+01   7.0996154e+01   7.3530769e+01   6.5853846e+01   6.0223077e+01   5.9065385e+01   5.7453846e+01   5.6569231e+01   5.8765385e+01   4.9723077e+01
   1.0400000e+03   5.4107692e+02   4.6915769e+02   4.3873077e+02   2.5158077e+02   2.0540769e+02   1.8604231e+02   1.6236538e+02   1.4843462e+02   1.4554231e+02   1.1135385e+02   1.0542692e+02   1.0646923e+02   1.0262308e+02   1.0148462e+02   1.0058077e+02   7.7626923e+01   6.5000000e+01   6.8365385e+01   7.6546154e+01   6.5800000e+01   6.1403846e+01   6.9519231e+01   5.9565385e+01   5.0753846e+01
   1.0400000e+03   5.5147692e+02   4.0840769e+02   3.3458077e+02   2.2056154e+02   1.8054231e+02   1.8110769e+02   1.5318077e+02   1.4279615e+02   1.3912692e+02   1.1623462e+02   9.6415385e+01   9.0334615e+01   8.1823077e+01   8.5046154e+01   7.8284615e+01   6.6503846e+01   6.8226923e+01   7.0338462e+01   5.7473077e+01   6.6350000e+01   5.8280769e+01   5.1342308e+01   5.4015385e+01   5.3434615e+01
   1.0400000e+03   5.5715385e+02   3.5481923e+02   2.9633462e+02   2.4578077e+02   1.7846538e+02   1.9603846e+02   1.4012692e+02   1.4476923e+02   1.2203077e+02   1.1179231e+02   1.0601923e+02   1.0213077e+02   9.2561538e+01   8.3038462e+01   8.4173077e+01   7.6388462e+01   7.4276923e+01   6.3434615e+01   6.3173077e+01   5.8961538e+01   6.1630769e+01   5.9011538e+01   5.3007692e+01   5.5980769e+01
   1.0400000e+03   5.5600000e+02   4.9319615e+02   2.9881538e+02   2.2948462e+02   2.2560000e+02   1.6908846e+02   1.8093846e+02   1.3881154e+02   1.2042308e+02   1.5680385e+02   1.2145385e+02   1.0833077e+02   8.7680769e+01   9.3538462e+01   8.3726923e+01   7.4357692e+01   6.7180769e+01   6.8000000e+01   6.0080769e+01   6.6173077e+01   6.8192308e+01   5.9369231e+01   5.2988462e+01   5.2953846e+01
   1.0400000e+03   5.5004615e+02   3.5062692e+02   4.7352692e+02   2.5488846e+02   1.9705385e+02   2.0345769e+02   1.5498462e+02   1.4674231e+02   1.1496538e+02   1.0768846e+02   1.2380385e+02   8.8423077e+01   9.4303846e+01   7.5326923e+01   8.0623077e+01   8.5211538e+01   6.7246154e+01   6.1869231e+01   6.4134615e+01   5.7942308e+01   5.6580769e+01   5.8219231e+01   4.9188462e+01   5.6500000e+01
   1.0400000e+03   5.6158462e+02   3.4885385e+02   3.1172308e+02   2.3923462e+02   1.7639231e+02   1.5885000e+02   1.3748846e+02   1.2853077e+02   1.4245385e+02   1.2593077e+02   1.0186538e+02   1.0199231e+02   9.6611538e+01   8.7246154e+01   7.5096154e+01   7.6857692e+01   7.6511538e+01   6.8161538e+01   6.0880769e+01   6.5092308e+01   5.6653846e+01   5.6876923e+01   7.3280769e+01   5.2719231e+01
   1.0400000e+03   5.5004615e+02   3.4885385e+02   2.9878077e+02   2.1463846e+02   2.4082308e+02   1.5796154e+02   1.7897308e+02   1.4743462e+02   1.4225000e+02   1.2880385e+02   1.0648077e+02   1.0658077e+02   9.1211538e+01   8.3011538e+01   8.4050000e+01   8.2534615e+01   7.7588462e+01   6.5638462e+01   7.6696154e+01   6.5242308e+01   5.7215385e+01   6.1030769e+01   5.3319231e+01   5.7888462e+01
   1.0400000e+03   5.4930769e+02   3.6364615e+02   3.2676538e+02   2.6494231e+02   1.9237692e+02   1.9177308e+02   1.7569231e+02   1.5437308e+02   1.2960769e+02   1.6203462e+02   1.0360000e+02   9.6669231e+01   9.1926923e+01   7.5969231e+01   8.9411538e+01   7.4330769e+01   7.5688462e+01   7.7430769e+01   7.0996154e+01   5.7588462e+01   5.4976923e+01   6.6934615e+01   5.4434615e+01   4.8473077e+01
   1.0400000e+03   5.3924615e+02   3.6044615e+02   3.1289231e+02   2.6740769e+02   2.6790385e+02   1.6187308e+02   2.2605000e+02   1.4089231e+02   1.1461154e+02   1.1129231e+02   1.0867692e+02   1.2028077e+02   9.5000000e+01   9.2365385e+01   7.9907692e+01   7.7950000e+01   7.1238462e+01   6.4896154e+01   6.0211538e+01   6.3469231e+01   5.3642308e+01   5.4419231e+01   5.8707692e+01   4.8169231e+01
   1.0400000e+03   5.5415385e+02   3.5615769e+02   3.4483077e+02   2.5158462e+02   1.9225769e+02   1.7776538e+02   1.5433462e+02   1.4965769e+02   1.3180769e+02   1.1788077e+02   1.0537692e+02   8.8992308e+01   1.1818846e+02   7.9234615e+01   8.6446154e+01   7.0792308e+01   7.2815385e+01   7.9992308e+01   6.5673077e+01   6.5476923e+01   6.1553846e+01   5.4880769e+01   6.8946154e+01   5.2384615e+01
   1.0400000e+03   5.5216923e+02   3.5532308e+02   2.9686538e+02   2.3701538e+02   2.1248077e+02   1.5295000e+02   2.0916538e+02   1.3620000e+02   1.2789615e+02   1.0170385e+02   1.2421154e+02   9.7523077e+01   8.5023077e+01   8.2623077e+01   9.0211538e+01   7.8926923e+01   7.0288462e+01   7.3026923e+01   5.5834615e+01   8.5134615e+01   5.4715385e+01   6.2273077e+01   5.5423077e+01   5.5296154e+01
