   6.6000000e+02   3.5536923e+02   2.5025000e+02   2.0123846e+02   1.7670000e+02   1.6599615e+02   1.0380385e+02   1.2108077e+02   9.5034615e+01   7.8261538e+01   8.2546154e+01   6.8380769e+01   6.4676923e+01   6.3257692e+01   5.3076923e+01   5.2269231e+01   4.7619231e+01   4.5057692e+01   5.0869231e+01   4.4803846e+01   4.3784615e+01   4.0103846e+01   3.6103846e+01   3.6807692e+01   3.4550000e+01
   6.6000000e+02   3.5175385e+02   2.5605769e+02   1.8016154e+02   1.5161923e+02   1.3900385e+02   9.8450000e+01   9.3738462e+01   9.9915385e+01   9.8992308e+01   7.1026923e+01   8.0438462e+01   7.0911538e+01   6.2388462e+01   5.1842308e+01   5.7907692e+01   5.1100000e+01   4.3584615e+01   5.6323077e+01   4.8776923e+01   5.2650000e+01   3.7776923e+01   3.7969231e+01   3.2400000e+01   3.3592308e+01
   6.6000000e+02   3.4320769e+02   2.5422308e+02   2.0764231e+02   1.8685769e+02   1.3934615e+02   1.1951538e+02   1.0248077e+02   1.0381923e+02   1.3335769e+02   7.9296154e+01   6.7430769e+01   6.0957692e+01   6.4526923e+01   7.8242308e+01   6.6088462e+01   4.8861538e+01   3.9800000e+01   4.8196154e+01   4.0761538e+01   4.1115385e+01   3.3465385e+01   4.7642308e+01   3.8734615e+01   3.1611538e+01
   6.6000000e+02   3.5056154e+02   2.2226923e+02   2.1603846e+02   1.8343846e+02   1.1842692e+02   1.2680000e+02   8.7311538e+01   9.2719231e+01   9.0065385e+01   6.9426923e+01   6.3880769e+01   7.3115385e+01   5.7203846e+01   5.1761538e+01   6.6280769e+01   5.0796154e+01   4.4200000e+01   4.4961538e+01   4.3142308e+01   3.6557692e+01   3.8719231e+01   3.5242308e+01   3.6984615e+01   3.6196154e+01
   6.6000000e+02   3.5486154e+02   2.2310769e+02   2.9712308e+02   1.7388462e+02   1.3043077e+02   1.1308462e+02   9.6353846e+01   9.1888462e+01   7.9184615e+01   8.4030769e+01   6.4257692e+01   7.7603846e+01   5.7430769e+01   5.5057692e+01   6.5626923e+01   5.5565385e+01   4.4334615e+01   4.4411538e+01   4.2584615e+01   3.8350000e+01   4.3053846e+01   3.8584615e+01   3.5946154e+01   3.4753846e+01
   6.6000000e+02   3.5330769e+02   2.2107692e+02   1.8922692e+02   2.0250385e+02   1.3191538e+02   1.0018462e+02   9.3376923e+01   8.8038462e+01   7.6584615e+01   7.9034615e+01   6.4861538e+01   6.1192308e+01   6.4203846e+01   5.0973077e+01   5.3557692e+01   4.6380769e+01   4.9303846e+01   3.8396154e+01   4.4865385e+01   3.9984615e+01   3.6934615e+01   3.7007692e+01   3.1580769e+01   3.4215385e+01
   6.6000000e+02   3.5970000e+02   2.2271538e+02   2.1904231e+02   2.0903077e+02   1.4461923e+02   1.3567692e+02   1.1671154e+02   1.1751538e+02   7.2950000e+01   7.8915385e+01   6.8957692e+01   6.1703846e+01   5.9811538e+01   5.4580769e+01   6.3515385e+01   4.8457692e+01   4.8684615e+01   4.7473077e+01   4.1515385e+01   4.5480769e+01   3.9026923e+01   3.7130769e+01   3.3376923e+01   4.0211538e+01
   6.6000000e+02   3.4726154e+02   2.2086154e+02   1.8621538e+02   1.5083077e+02   1.3397308e+02   1.2050385e+02   9.1061538e+01   1.0404231e+02   9.1973077e+01   7.2311538e+01   7.2969231e+01   5.6346154e+01   5.4076923e+01   5.8592308e+01   4.9884615e+01   4.9561538e+01   4.7684615e+01   5.0500000e+01   4.1011538e+01   4.0030769e+01   3.4269231e+01   3.3907692e+01   3.3246154e+01   3.2850000e+01
   6.6000000e+02   3.4827692e+02   2.5229231e+02   2.0865385e+02   1.7046538e+02   1.2155000e+02   1.4773077e+02   1.2125769e+02   9.1226923e+01   9.9026923e+01   8.2265385e+01   7.7350000e+01   7.3719231e+01   6.9784615e+01   7.3792308e+01   4.7442308e+01   4.7134615e+01   4.6703846e+01   4.7511538e+01   4.9246154e+01   3.6888462e+01   3.6453846e+01   3.5753846e+01   2.9988462e+01   3.5250000e+01
   6.6000000e+02   3.4600000e+02   2.2397692e+02   1.9781538e+02   1.6415769e+02   1.5367308e+02   1.0168846e+02   1.4708462e+02   1.4035769e+02   8.3269231e+01   7.5230769e+01   6.4538462e+01   1.2159231e+02   5.9823077e+01   5.7907692e+01   4.8103846e+01   4.3115385e+01   5.3253846e+01   4.2488462e+01   4.3411538e+01   3.7650000e+01   3.7273077e+01   4.1119231e+01   3.6865385e+01   3.0400000e+01
   6.6000000e+02   3.5835385e+02   2.2632308e+02   1.8476154e+02   1.6859615e+02   1.1291154e+02   1.2405000e+02   1.1245769e+02   8.9869231e+01   9.4634615e+01   6.7611538e+01   7.6492308e+01   6.1034615e+01   5.5896154e+01   5.2315385e+01   4.6869231e+01   5.0776923e+01   4.3842308e+01   4.2869231e+01   4.0680769e+01   3.9626923e+01   3.9957692e+01   3.3830769e+01   3.7207692e+01   4.1265385e+01
   6.6000000e+02   3.5238462e+02   2.2169231e+02   2.1347692e+02   1.4364615e+02   1.2189615e+02   1.3917308e+02   1.1210000e+02   8.8246154e+01   8.1884615e+01   7.3746154e+01   7.4838462e+01   7.1776923e+01   6.1757692e+01   6.1042308e+01   5.2950000e+01   6.3207692e+01   4.8261538e+01   4.1723077e+01   4.1880769e+01   4.5353846e+01   3.7088462e+01   3.7003846e+01   3.5388462e+01   3.4261538e+01
