   7.8359310e-01   7.8978433e-01   7.8287182e-01   7.8812752e-01   7.7157684e-01   7.7999373e-01   7.6998579e-01   7.7819514e-01   7.7917751e-01   7.8181428e-01   7.8654959e-01   7.6798308e-01   7.8143049e-01   7.7985193e-01   7.4946790e-01   7.8843434e-01   7.7157799e-01   7.7143641e-01   7.8983442e-01   7.7696030e-01   7.7612479e-01   7.7124957e-01   7.7570054e-01   7.6491972e-01   7.8338156e-01
   7.1414171e-01   7.1690284e-01   7.2093924e-01   7.1740687e-01   7.3459178e-01   7.1734958e-01   7.2882313e-01   7.4622506e-01   7.3199008e-01   7.3218658e-01   7.3038226e-01   7.3506192e-01   7.3012062e-01   7.2046514e-01   7.2253516e-01   7.3728553e-01   7.4199120e-01   7.3229704e-01   7.2978199e-01   7.2472977e-01   7.1851977e-01   7.2598210e-01   7.4281480e-01   7.4183104e-01   7.4696244e-01
   7.2728185e-01   7.2030412e-01   7.2278611e-01   7.1289441e-01   7.0198101e-01   7.0862468e-01   7.2445247e-01   7.2798562e-01   7.3133069e-01   7.0144424e-01   7.1081353e-01   7.3996588e-01   7.0180822e-01   7.2782934e-01   6.6633245e-01   6.9399184e-01   7.0850983e-01   7.0444959e-01   7.1193424e-01   6.9171227e-01   7.1560258e-01   7.2705731e-01   7.2201766e-01   7.4068140e-01   7.4803208e-01
   6.7717239e-01   6.8740039e-01   7.0460055e-01   6.9614691e-01   7.1194981e-01   7.0603095e-01   6.7267497e-01   6.8692666e-01   7.0302512e-01   7.0888525e-01   6.9501849e-01   6.7225297e-01   6.9032720e-01   7.0492250e-01   7.1063601e-01   7.0085918e-01   6.3455142e-01   6.8883085e-01   6.7346299e-01   6.9175762e-01   6.7745549e-01   7.1278138e-01   7.0876835e-01   6.6678806e-01   6.9141154e-01
   7.1221371e-01   7.1244485e-01   7.1046690e-01   7.1175930e-01   7.2140049e-01   7.1921208e-01   7.2115213e-01   7.2509226e-01   7.3245000e-01   7.1009376e-01   6.8369455e-01   7.1209762e-01   7.2955374e-01   7.1650646e-01   7.3218419e-01   7.1850592e-01   7.1297380e-01   7.0474001e-01   7.0912129e-01   7.0249490e-01   7.2674035e-01   7.2538505e-01   7.0758972e-01   6.9518566e-01   6.8725475e-01
   7.1451162e-01   7.2246152e-01   7.1320076e-01   7.1345715e-01   6.9810028e-01   7.2233854e-01   7.1580591e-01   7.1847644e-01   7.1403026e-01   7.1277291e-01   7.2072061e-01   7.0463014e-01   7.1742424e-01   7.0997538e-01   6.8593886e-01   7.2153676e-01   7.0954905e-01   7.2120775e-01   7.2016301e-01   7.1600190e-01   7.0636627e-01   6.6933447e-01   7.0575584e-01   7.2218204e-01   7.1385438e-01
   7.3226906e-01   7.3809959e-01   7.2687057e-01   7.3522784e-01   7.4494664e-01   7.5102042e-01   7.3950149e-01   7.3947890e-01   7.4585816e-01   7.3634131e-01   7.3365816e-01   7.2659827e-01   7.4611255e-01   7.3467021e-01   7.2656627e-01   7.2780169e-01   7.4103464e-01   7.3327323e-01   7.3300672e-01   7.3031657e-01   7.4555761e-01   7.3415944e-01   7.4168485e-01   7.3780836e-01   7.2990348e-01
   6.8215944e-01   6.8276123e-01   6.8087722e-01   6.8910492e-01   6.8542324e-01   6.7141251e-01   6.7465989e-01   6.7831672e-01   6.7935751e-01   6.8222061e-01   6.7150314e-01   6.7934378e-01   6.7654921e-01   6.8457029e-01   6.6560845e-01   6.7359687e-01   6.7980653e-01   6.9061605e-01   6.8038894e-01   6.7121637e-01   6.5681911e-01   6.9059467e-01   6.8778874e-01   6.8801176e-01   6.7745640e-01
   7.0431401e-01   7.0335263e-01   6.8329418e-01   6.9137522e-01   6.7696405e-01   6.7978254e-01   6.8655863e-01   6.7934965e-01   6.8000283e-01   6.7102242e-01   6.7622812e-01   6.7097552e-01   6.8005733e-01   6.8406850e-01   6.8863008e-01   7.0136270e-01   6.9811129e-01   6.9170572e-01   6.8120180e-01   6.8090034e-01   6.5729729e-01   6.5529788e-01   6.9504744e-01   6.8427279e-01   6.8885202e-01
   7.0733218e-01   6.9994948e-01   7.0056372e-01   6.9196870e-01   7.0399088e-01   6.8338714e-01   6.9037169e-01   7.1010497e-01   6.9754892e-01   7.0241746e-01   7.0210583e-01   6.9682072e-01   6.7959721e-01   7.0164409e-01   7.0535432e-01   7.1606079e-01   6.9703487e-01   6.6682292e-01   7.0017483e-01   6.6204318e-01   6.9003034e-01   7.2074420e-01   7.1057229e-01   6.9574347e-01   7.0001838e-01
   7.3126796e-01   7.3029400e-01   7.2803058e-01   7.2571873e-01   7.2694711e-01   7.2697448e-01   7.3304699e-01   7.2880301e-01   7.2695196e-01   7.2550332e-01   7.2312207e-01   7.1079155e-01   7.2220378e-01   7.0927023e-01   7.3759953e-01   7.2227123e-01   7.0776114e-01   7.3044218e-01   7.1879163e-01   7.2504701e-01   7.1762326e-01   7.2606527e-01   7.0835081e-01   7.2301788e-01   7.1435550e-01
