   9.0735918e-01   9.1127813e-01   9.0417612e-01   9.0852807e-01   9.1096410e-01   9.1352762e-01   9.0950604e-01   9.1155182e-01   9.1203594e-01   9.1124079e-01   9.1058360e-01   9.0970060e-01   9.1245097e-01   9.1429286e-01   9.1627328e-01   9.0022295e-01   9.0725808e-01   8.9453955e-01   9.1331274e-01   9.2139295e-01   9.0841186e-01   9.0664164e-01   8.9885654e-01   9.0569266e-01   9.0756973e-01
   8.6598227e-01   8.6221561e-01   8.6435177e-01   8.5954483e-01   8.5553996e-01   8.5385600e-01   8.5406005e-01   8.6111134e-01   8.5911904e-01   8.5736439e-01   8.5909718e-01   8.5338528e-01   8.5144436e-01   8.5927113e-01   8.5644435e-01   8.4654209e-01   8.5247916e-01   8.4068157e-01   8.5691414e-01   8.5760610e-01   8.5464518e-01   8.4612033e-01   8.4878290e-01   8.5163871e-01   8.5043555e-01
   9.1110125e-01   9.0969017e-01   9.0882648e-01   8.9101355e-01   9.0691308e-01   9.0591144e-01   9.0328675e-01   8.8678812e-01   8.8528868e-01   9.0643146e-01   9.0745536e-01   9.0551489e-01   8.8629954e-01   9.0997283e-01   9.0907463e-01   9.0072526e-01   8.9685072e-01   9.0202457e-01   9.0421978e-01   9.0619640e-01   9.0369533e-01   9.1269731e-01   9.0481980e-01   9.0850168e-01   9.1010570e-01
   8.7909484e-01   8.7728769e-01   8.8202617e-01   8.8384625e-01   8.7373783e-01   8.6920375e-01   8.6901474e-01   8.6455547e-01   8.7243818e-01   8.6643121e-01   8.6168732e-01   8.6112139e-01   8.5114925e-01   8.6140345e-01   8.7549500e-01   8.5742764e-01   8.6487122e-01   8.7669138e-01   8.7641755e-01   8.7104620e-01   8.6897097e-01   8.7487524e-01   8.5737168e-01   8.7134685e-01   8.4990957e-01
   8.7033273e-01   8.6408866e-01   8.6490437e-01   8.6525781e-01   8.6664032e-01   8.5789680e-01   8.6579487e-01   8.7723421e-01   8.6094164e-01   8.6685553e-01   8.6347770e-01   8.5401318e-01   8.6350009e-01   8.5899703e-01   8.6769114e-01   8.6348326e-01   8.5005658e-01   8.6567162e-01   8.5777249e-01   8.3919464e-01   8.6807940e-01   8.6042213e-01   8.5932815e-01   8.5396096e-01   8.5352939e-01
   8.9953857e-01   9.0353949e-01   9.0279649e-01   9.0455334e-01   9.0579422e-01   9.1473342e-01   9.0185709e-01   8.9720653e-01   9.0640152e-01   9.0763698e-01   9.0512487e-01   8.7531014e-01   9.1289137e-01   9.1256395e-01   8.9989854e-01   9.0305014e-01   9.0390293e-01   8.9807470e-01   9.0150718e-01   9.1034452e-01   9.0188578e-01   9.1197116e-01   9.0595775e-01   9.0421667e-01   9.0662179e-01
   8.8561801e-01   8.9006711e-01   8.8401645e-01   8.9001750e-01   8.7949764e-01   8.9121714e-01   8.9377862e-01   8.9156679e-01   8.7944362e-01   8.7829372e-01   8.7602904e-01   8.7777396e-01   8.8262889e-01   8.9171511e-01   8.7456073e-01   8.8997394e-01   8.6644921e-01   8.8725398e-01   8.7522583e-01   8.7367314e-01   8.8343126e-01   8.9403053e-01   8.9548180e-01   8.7428836e-01   8.5868638e-01
   9.1067991e-01   9.1229550e-01   9.1240599e-01   9.0248081e-01   9.1297310e-01   9.1392130e-01   9.1868167e-01   9.1813910e-01   9.2186983e-01   9.1473270e-01   9.2498477e-01   9.1344342e-01   9.1223914e-01   9.0667545e-01   9.0478331e-01   9.0730499e-01   9.0121603e-01   9.0382158e-01   9.1544446e-01   8.9979236e-01   8.9894281e-01   9.2003305e-01   9.0688376e-01   9.1428668e-01   9.0576128e-01
   8.9775657e-01   8.9724049e-01   8.9020661e-01   8.9813243e-01   8.9142768e-01   8.9715225e-01   8.9351628e-01   8.9468614e-01   8.7952362e-01   8.6074191e-01   8.8841764e-01   8.9987812e-01   8.8350269e-01   8.7903275e-01   8.8232307e-01   8.9484733e-01   8.7399869e-01   8.7222690e-01   8.8178370e-01   8.7019320e-01   8.9154689e-01   8.9425623e-01   8.8754233e-01   8.9297333e-01   8.9417316e-01
   8.7654250e-01   8.8114627e-01   8.8227787e-01   8.8062596e-01   8.7932152e-01   8.6330009e-01   8.7509821e-01   8.5831480e-01   8.8528076e-01   8.6474036e-01   8.7306360e-01   8.5815912e-01   8.7348087e-01   8.8087765e-01   8.8334923e-01   8.8175577e-01   8.6819114e-01   8.6943259e-01   8.6212155e-01   8.8627670e-01   8.8428041e-01   8.6842965e-01   8.6960297e-01   8.8824699e-01   8.8886395e-01
   8.9064484e-01   8.8982990e-01   8.9011863e-01   8.9402344e-01   8.6017056e-01   8.8913246e-01   8.9714233e-01   8.8844307e-01   8.6271613e-01   8.8874994e-01   8.6106517e-01   8.8469154e-01   8.9483464e-01   8.8840060e-01   8.9730255e-01   9.1027983e-01   9.1006486e-01   9.1122401e-01   9.0775795e-01   8.9598064e-01   9.1071661e-01   9.0650936e-01   9.0391435e-01   9.0510830e-01   8.9309717e-01
   8.8962655e-01   8.9090687e-01   8.9227314e-01   8.9224760e-01   8.9369274e-01   8.8878541e-01   8.9288997e-01   8.9476958e-01   8.8783565e-01   8.9619295e-01   8.9447848e-01   8.8626866e-01   8.8668368e-01   8.8819224e-01   8.9450165e-01   8.9299677e-01   8.9005411e-01   8.9546065e-01   8.9173459e-01   8.9539337e-01   8.9479109e-01   8.9603697e-01   8.9791987e-01   9.0341337e-01   8.9329141e-01
